mode,load_profile_name,bridge_type,k,issue_time,scenario_id,scenario_weight,medoid_type,raw_scenario_id
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 17:00:00,2,0.026,dct_risk_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 17:00:00,3,0.072,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 17:00:00,4,0.704,typical,481
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 18:00:00,0,0.262,high_netload_tail,67
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 18:00:00,1,0.054,low_pv_shortfall_tail,22
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 18:00:00,2,0.024,dct_risk_tail,473
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 18:00:00,3,0.438,typical,11
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 18:00:00,4,0.222,typical,482
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 19:00:00,0,0.078,high_netload_tail,280
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 19:00:00,1,0.02,low_pv_shortfall_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 19:00:00,2,0.038,dct_risk_tail,93
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 19:00:00,3,0.42,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 19:00:00,4,0.444,typical,481
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 20:00:00,0,0.08,high_netload_tail,60
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 20:00:00,1,0.078,low_pv_shortfall_tail,137
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 20:00:00,2,0.138,dct_risk_tail,73
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 20:00:00,3,0.368,typical,13
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 20:00:00,4,0.336,typical,10
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 21:00:00,0,0.06,high_netload_tail,337
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 21:00:00,1,0.056,low_pv_shortfall_tail,485
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 21:00:00,2,0.026,dct_risk_tail,443
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 21:00:00,3,0.25,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 21:00:00,4,0.608,typical,481
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 22:00:00,0,0.156,high_netload_tail,396
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 22:00:00,1,0.062,low_pv_shortfall_tail,58
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 22:00:00,2,0.092,dct_risk_tail,121
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 22:00:00,3,0.396,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 22:00:00,4,0.294,typical,481
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 23:00:00,0,0.176,high_netload_tail,1
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 23:00:00,1,0.038,low_pv_shortfall_tail,397
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 23:00:00,2,0.138,dct_risk_tail,2
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 23:00:00,3,0.306,typical,480
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-30 23:00:00,4,0.342,typical,31
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 00:00:00,0,0.054,high_netload_tail,449
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 00:00:00,1,0.02,low_pv_shortfall_tail,386
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 00:00:00,2,0.07,dct_risk_tail,281
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 00:00:00,3,0.602,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 00:00:00,4,0.254,typical,481
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 01:00:00,0,0.028,high_netload_tail,368
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 01:00:00,1,0.072,low_pv_shortfall_tail,486
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 01:00:00,2,0.192,dct_risk_tail,270
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 01:00:00,3,0.506,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 01:00:00,4,0.202,typical,474
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 02:00:00,0,0.114,high_netload_tail,334
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 02:00:00,1,0.042,low_pv_shortfall_tail,33
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 02:00:00,2,0.068,dct_risk_tail,411
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 02:00:00,3,0.332,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 02:00:00,4,0.444,typical,471
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 03:00:00,0,0.156,high_netload_tail,127
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 03:00:00,1,0.062,low_pv_shortfall_tail,333
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 03:00:00,2,0.068,dct_risk_tail,273
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 03:00:00,3,0.322,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 03:00:00,4,0.392,typical,481
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 04:00:00,0,0.12,high_netload_tail,483
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 04:00:00,1,0.092,low_pv_shortfall_tail,298
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 04:00:00,2,0.114,dct_risk_tail,14
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 04:00:00,3,0.208,typical,475
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 04:00:00,4,0.466,typical,497
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 05:00:00,0,0.096,high_netload_tail,444
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 05:00:00,1,0.04,low_pv_shortfall_tail,59
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 05:00:00,2,0.052,dct_risk_tail,382
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 05:00:00,3,0.356,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 05:00:00,4,0.456,typical,481
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 06:00:00,0,0.068,high_netload_tail,19
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 06:00:00,1,0.21,low_pv_shortfall_tail,199
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 06:00:00,2,0.342,dct_risk_tail,35
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 06:00:00,3,0.124,typical,15
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 06:00:00,4,0.256,typical,5
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 07:00:00,0,0.214,high_netload_tail,21
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 07:00:00,1,0.116,low_pv_shortfall_tail,302
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 07:00:00,2,0.04,dct_risk_tail,327
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 07:00:00,3,0.326,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 07:00:00,4,0.304,typical,481
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 08:00:00,0,0.086,high_netload_tail,437
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 08:00:00,1,0.028,low_pv_shortfall_tail,72
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 08:00:00,2,0.328,dct_risk_tail,377
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 08:00:00,3,0.21,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 08:00:00,4,0.348,typical,481
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 09:00:00,0,0.07,high_netload_tail,219
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 09:00:00,1,0.046,low_pv_shortfall_tail,206
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 09:00:00,2,0.012,dct_risk_tail,114
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 09:00:00,3,0.5,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 09:00:00,4,0.372,typical,476
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 10:00:00,0,0.052,high_netload_tail,464
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 10:00:00,1,0.114,low_pv_shortfall_tail,325
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 10:00:00,2,0.064,dct_risk_tail,480
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 10:00:00,3,0.132,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 10:00:00,4,0.638,typical,481
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 11:00:00,0,0.04,high_netload_tail,344
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 11:00:00,1,0.096,low_pv_shortfall_tail,228
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 11:00:00,2,0.024,dct_risk_tail,107
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 11:00:00,3,0.542,typical,496
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 11:00:00,4,0.298,typical,481
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 12:00:00,0,0.008,high_netload_tail,108
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 12:00:00,1,0.196,low_pv_shortfall_tail,438
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 12:00:00,2,0.14,dct_risk_tail,100
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 12:00:00,3,0.14,typical,492
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 12:00:00,4,0.516,typical,11
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 13:00:00,0,0.198,high_netload_tail,490
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 13:00:00,1,0.078,low_pv_shortfall_tail,246
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 13:00:00,2,0.08,dct_risk_tail,38
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 13:00:00,3,0.576,typical,12
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 13:00:00,4,0.068,typical,170
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 14:00:00,0,0.182,high_netload_tail,5
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 14:00:00,1,0.032,low_pv_shortfall_tail,59
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 14:00:00,2,0.032,dct_risk_tail,17
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 14:00:00,3,0.448,typical,25
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 14:00:00,4,0.306,typical,39
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 15:00:00,0,0.072,high_netload_tail,34
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 15:00:00,1,0.074,low_pv_shortfall_tail,23
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 15:00:00,2,0.014,dct_risk_tail,473
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 15:00:00,3,0.718,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 15:00:00,4,0.122,typical,180
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 16:00:00,0,0.206,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 16:00:00,1,0.094,low_pv_shortfall_tail,219
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 16:00:00,2,0.342,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 16:00:00,3,0.298,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 16:00:00,4,0.06,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 17:00:00,0,0.078,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 17:00:00,1,0.046,low_pv_shortfall_tail,260
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 17:00:00,2,0.114,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 17:00:00,3,0.422,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 17:00:00,4,0.34,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 18:00:00,0,0.516,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 18:00:00,1,0.004,low_pv_shortfall_tail,331
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 18:00:00,2,0.296,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 18:00:00,3,0.03,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 18:00:00,4,0.154,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 19:00:00,0,0.092,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 19:00:00,1,0.242,low_pv_shortfall_tail,443
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 19:00:00,2,0.102,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 19:00:00,3,0.352,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 19:00:00,4,0.212,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 20:00:00,0,0.452,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 20:00:00,1,0.046,low_pv_shortfall_tail,124
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 20:00:00,2,0.158,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 20:00:00,3,0.27,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 20:00:00,4,0.074,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 21:00:00,0,0.312,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 21:00:00,1,0.03,low_pv_shortfall_tail,220
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 21:00:00,2,0.414,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 21:00:00,3,0.084,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 21:00:00,4,0.16,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 22:00:00,0,0.366,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 22:00:00,1,0.014,low_pv_shortfall_tail,23
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 22:00:00,2,0.274,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 22:00:00,3,0.254,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 22:00:00,4,0.092,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 23:00:00,0,0.558,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 23:00:00,1,0.086,low_pv_shortfall_tail,244
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 23:00:00,2,0.058,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 23:00:00,3,0.09,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-12-31 23:00:00,4,0.208,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 00:00:00,0,0.098,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 00:00:00,1,0.04,low_pv_shortfall_tail,45
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 00:00:00,2,0.76,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 00:00:00,3,0.044,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 00:00:00,4,0.058,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 01:00:00,0,0.44,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 01:00:00,1,0.06,low_pv_shortfall_tail,306
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 01:00:00,2,0.396,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 01:00:00,3,0.062,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 01:00:00,4,0.042,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 02:00:00,0,0.702,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 02:00:00,1,0.094,low_pv_shortfall_tail,479
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 02:00:00,2,0.086,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 02:00:00,3,0.052,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 02:00:00,4,0.066,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 03:00:00,0,0.02,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 03:00:00,1,0.068,low_pv_shortfall_tail,431
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 03:00:00,2,0.55,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 03:00:00,3,0.092,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 03:00:00,4,0.27,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 04:00:00,0,0.52,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 04:00:00,1,0.088,low_pv_shortfall_tail,208
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 04:00:00,2,0.112,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 04:00:00,3,0.086,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 04:00:00,4,0.194,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 05:00:00,0,0.108,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 05:00:00,1,0.042,low_pv_shortfall_tail,197
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 05:00:00,2,0.14,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 05:00:00,3,0.142,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 05:00:00,4,0.568,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 06:00:00,0,0.092,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 06:00:00,1,0.07,low_pv_shortfall_tail,326
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 06:00:00,2,0.23,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 06:00:00,3,0.078,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 06:00:00,4,0.53,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 07:00:00,0,0.158,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 07:00:00,1,0.038,low_pv_shortfall_tail,390
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 07:00:00,2,0.148,dct_risk_tail,499
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 07:00:00,3,0.078,typical,495
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 07:00:00,4,0.578,typical,494
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 08:00:00,0,0.08,high_netload_tail,40
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 08:00:00,1,0.06,low_pv_shortfall_tail,493
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 08:00:00,2,0.362,dct_risk_tail,69
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 08:00:00,3,0.052,typical,19
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 08:00:00,4,0.446,typical,49
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 09:00:00,0,0.212,high_netload_tail,27
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 09:00:00,1,0.038,low_pv_shortfall_tail,389
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 09:00:00,2,0.05,dct_risk_tail,54
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 09:00:00,3,0.36,typical,473
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 09:00:00,4,0.34,typical,456
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 10:00:00,0,0.022,high_netload_tail,17
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 10:00:00,1,0.064,low_pv_shortfall_tail,479
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 10:00:00,2,0.13,dct_risk_tail,11
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 10:00:00,3,0.332,typical,126
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 10:00:00,4,0.452,typical,253
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 11:00:00,0,0.472,high_netload_tail,211
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 11:00:00,1,0.082,low_pv_shortfall_tail,44
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 11:00:00,2,0.26,dct_risk_tail,46
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 11:00:00,3,0.098,typical,471
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 11:00:00,4,0.088,typical,330
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 12:00:00,0,0.172,high_netload_tail,39
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 12:00:00,1,0.062,low_pv_shortfall_tail,81
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 12:00:00,2,0.076,dct_risk_tail,36
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 12:00:00,3,0.53,typical,99
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 12:00:00,4,0.16,typical,316
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 13:00:00,0,0.072,high_netload_tail,90
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 13:00:00,1,0.324,low_pv_shortfall_tail,481
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 13:00:00,2,0.37,dct_risk_tail,185
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 13:00:00,3,0.096,typical,211
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 13:00:00,4,0.138,typical,187
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 14:00:00,0,0.242,high_netload_tail,0
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 14:00:00,1,0.13,low_pv_shortfall_tail,443
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 14:00:00,2,0.078,dct_risk_tail,1
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 14:00:00,3,0.446,typical,4
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 14:00:00,4,0.104,typical,156
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 15:00:00,0,0.112,high_netload_tail,418
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 15:00:00,1,0.108,low_pv_shortfall_tail,222
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 15:00:00,2,0.348,dct_risk_tail,64
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 15:00:00,3,0.132,typical,17
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 15:00:00,4,0.3,typical,119
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 16:00:00,0,0.348,high_netload_tail,480
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2025-01-01 16:00:00,1,0.094,low_pv_shortfall_tail,349
